invoice_h_id,qty,unit_price_egp,discount_abs,line_total_after_disc,ship_to_address
325645,6,88.61,82.14,449.52,187 metro Faisal
325645,7,340.20,406.37,1975.03,"2 Zayed st., near mosque, Faisal"
325646,2,83.76,27.18,140.34,"227 Faisal st., near mosque, Faiasl"
325646,1,88.32,12.59,75.73,
325646,4,222.24,172.44,716.52,Fasal 190 Nasr st. school
325646,6,162.34,162.44,811.60,149 bridge Faisal
325646,7,12.05,9.86,74.49,Faiisal 160 Corniche st. school
325646,4,42.08,15.79,152.53,220 gas station Faisal
325647,4,140.14,125.40,435.16,Faisal 106 Salah Salem st. hospital
325647,5,30.92,38.54,116.06,Faiisal 186 Geish st. park
325647,2,13.73,6.45,21.01,
325647,2,85.80,34.06,137.54,35 market Faisal
325647,2,114.22,58.95,169.49,Port Said 205 - Fasal
325647,5,128.17,166.80,474.05,
325648,8,11.55,13.34,79.06,"186 Tahrir st., near metro, Faisal"
325648,6,392.70,176.85,2179.35,
325648,3,30.29,12.19,78.68,Faisal 33 Nasr st. mosque
325648,5,194.96,138.35,836.45,Faisal 200 Nile st. school
325648,5,443.52,354.94,1862.66,faisal 153 Gamet Dewal st. market
325648,2,7.93,2.38,13.48,Faisal 124 Salah Salem st. police st.
325649,2,291.06,120.33,461.79,"10 Port Said st., near market, Faiasl"
325649,8,188.50,327.95,1180.05,90 hospital Fasial
325649,3,43.88,23.15,108.49,Mustafa Nahhas 198 - Faisal
325649,6,7.81,6.15,40.71,"72 Horreya st., near metro, Faisal"
325649,4,21.91,11.68,75.96,"119 Corniche st., near metro, Fasal"
325649,5,106.67,129.20,404.15,"152 Zayed st., near police st., Fasial"
325649,2,231.12,77.44,384.80,"155 Nasr st., near gas station, Faisal"
325649,4,19.75,12.28,66.72,
325650,5,11.28,8.77,47.63,Geish 219 - Faial
325650,5,74.34,73.34,298.36,Abbas 103 - faisal
325650,8,255.12,263.40,1777.56,Faisal 211 Gamet Dewal st. mosque
325650,3,11.56,5.95,28.73,Geish 56 - Faisal
325650,4,7.35,2.47,26.93,"175 9th District st., near market, faisal"
325650,3,36.27,12.09,96.72,Geish 90 - Faisal
325650,2,152.00,34.27,269.73,Faial 125 Mustafa Nahhas st. school
325650,3,97.82,52.03,241.43,173 school Faisal
325650,4,13.54,5.29,48.87,"71 Corniche st., near gas station, Fasal"
325650,6,120.78,87.83,636.85,231 park Faisal
325650,4,99.07,31.97,364.31,Zayed 188 - Faisal
325650,3,257.28,102.82,669.02,Faisal 39 Horreya st. gas station
325650,5,22.99,22.33,92.62,10 gas station FAISAL
325651,2,22.49,9.19,35.79,Nasr 42 - Faial
325651,3,82.03,41.54,204.55,"185 Autostrad st., near market, Faiasl"
325653,8,143.22,124.10,1021.66,Autostrad 98 - FAISAL
325653,6,7.91,4.54,42.92,
325653,6,48.92,30.09,263.43,
325653,6,12.76,2.38,74.18,Faiasl 72 Zayed st. school
325653,4,103.30,36.24,376.96,80 mosque Faisal
325655,5,178.82,108.55,785.55,"119 Geish st., near market, Fasal"
325655,4,165.62,81.18,581.30,
325655,4,97.92,39.06,352.62,9 park Faissal
325655,2,223.25,46.77,399.73,"115 Mustafa Nahhas st., near gas station, Faisal"
325655,3,539.58,220.69,1398.05,150 market Faisal
325655,3,83.52,13.27,237.29,Faisal 190 Horreya st. square
325655,5,58.13,28.61,262.04,Tahrir 101 - Fasial
325655,4,83.21,41.41,291.43,188 school Faiisal
325656,2,7.26,3.39,11.13,Faisal 11 Gamet Dewal st. police st.
325656,3,87.36,66.08,196.00,Sudan 4 - Faisal
325656,5,495.21,548.45,1927.60,235 metro Fisal
325656,2,23.64,11.55,35.73,
325656,1,56.67,13.80,42.87,Geish 155 - Faisal
325657,3,58.07,22.12,152.09,faisal 33 Geish st. hospital
325657,2,13.18,3.98,22.38,FAISAL 34 Abbas st. square
325657,5,126.26,97.02,534.28,faisal 231 9th District st. metro
325657,2,29.83,3.93,55.73,Mustafa Nahhas 172 - FAISAL
325657,5,18.52,6.17,86.43,Port Said 230 - Faisal
325657,6,74.81,44.35,404.51,
325659,4,311.85,248.41,998.99,"6 Zayed st., near school, Faaisal"
325659,2,152.76,79.91,225.61,
325659,4,93.31,96.17,277.07,108 bridge FAISAL
325659,2,171.07,84.84,257.30,Faisal 166 Mustafa Nahhas st. bridge
325659,4,7.38,5.92,23.60,Salah Salem 33 - Faaisal
325659,5,60.21,57.58,243.47,39 park Faisal
325659,1,245.76,50.03,195.73,164 park Faisal
325659,2,8.38,4.91,11.85,Gamet Dewal 230 - Faisal
325659,2,116.35,53.10,179.60,"86 Abbas st., near park, faisal"
325659,4,55.94,56.40,167.36,63 hospital Fiasal
325659,4,80.07,62.72,257.56,Tahrir 205 - Faaisal
325659,2,71.44,33.81,109.07,Salah Salem 20 - Fiasal
325659,2,30.76,13.90,47.62,Faisal 41 Zayed st. metro
325661,1,233.04,62.67,170.37,Autostrad 114 - Faaisal
325661,1,118.00,26.24,91.76,Abbas 4 - Faiisal
325661,4,32.77,32.71,98.37,"149 Faisal st., near market, Faisal"
325661,6,78.58,131.66,339.82,Faisal 98 Nile st. gas station
325661,7,8.72,13.63,47.41,Geish 94 - Fiasal
325661,6,122.10,199.09,533.51,Faisal 111 Nile st. market
325661,4,24.22,16.33,80.55,Sudan 151 - Fiasal
325661,3,64.29,34.46,158.41,Nasr 36 - Faisal
325663,6,60.39,62.28,300.06,Fiasal 22 Salah Salem st. police st.
325663,4,33.79,25.65,109.51,Faisal 153 9th District st. gas station
325663,6,124.84,157.27,591.77,"148 Sudan st., near mosque, Faisal"
325664,3,100.22,49.66,251.00,"197 Nile st., near school, Faisal"
325664,8,242.40,226.30,1712.90,
325664,3,162.49,54.26,433.21,
325664,4,179.87,77.69,641.79,"83 Nasr st., near bridge, Faisal"
325664,2,175.65,60.78,290.52,Abbas 158 - Faisal
325664,3,291.38,94.42,779.72,Faaisal 14 Nile st. gas station
325664,5,290.43,247.36,1204.79,"116 9th District st., near bridge, Faisal"
325664,3,23.38,15.76,54.38,215 mosque Fasial
325664,7,121.18,146.68,701.58,Tahrir 73 - Fasial
325664,2,12.84,3.99,21.69,Salah Salem 117 - Faisal
325664,4,22.97,9.59,82.29,Faisal 78 - Faaisal
325664,3,79.13,29.02,208.37,Faisal 222 Geish st. square
325664,2,19.76,3.86,35.66,"34 Zayed st., near bridge, Faisal"
325664,6,34.55,24.59,182.71,Nile 96 - Fasal
325664,2,48.11,7.83,88.39,Mustafa Nahhas 121 - faisal
325667,4,17.19,12.26,56.50,Nasr 154 - Faaisal
325667,4,94.56,77.86,300.38,187 square Faisal
325667,3,84.86,47.61,206.97,Horreya 75 - Faisal
325667,3,121.44,37.10,327.22,
325667,2,34.19,13.39,54.99,97 metro FAISAL
325667,6,196.19,236.04,941.10,"38 Nile st., near metro, FAISAL"
325667,2,172.30,76.53,268.07,Faisal 204 Geish st. park
325667,3,123.43,80.51,289.78,Abbas 135 - Fiasal
325667,4,66.49,55.78,210.18,FAISAL 216 Sudan st. market
325667,4,23.02,18.45,73.63,"100 Faisal st., near mosque, Faisal"
325669,4,483.48,353.23,1580.69,Horreya 64 - Faisal
325669,4,7.38,4.46,25.06,Faiisal 86 Autostrad st. hospital
325669,5,47.70,46.88,191.62,
325669,3,22.34,11.98,55.04,Salah Salem 193 - Faial
325669,5,547.23,448.73,2287.42,
325669,2,119.72,17.38,222.06,"63 Industrial Zone st., near square, faisal"
325670,6,7.32,4.01,39.91,"222 Sudan st., near metro, Faisal"
325670,4,22.10,7.75,80.65,163 metro faisal
325670,4,67.04,33.96,234.20,"75 Gamet Dewal st., near bridge, Faisal"
325670,3,7.34,3.48,18.54,
325670,3,13.26,3.92,35.86,96 market Fasial
325670,1,161.88,18.33,143.55,Faisal 25 Mustafa Nahhas st. market
325671,6,44.82,69.04,199.88,Haram 150 - Faisal
325671,3,36.07,27.75,80.46,201 bridge Faisal
325671,2,17.71,8.17,27.25,37 police st. Fisal
325671,8,13.46,27.47,80.21,"184 Nile st., near gas station, Faisal"
325671,4,185.53,155.08,587.04,9th District 37 - Fasal
325671,4,91.01,74.53,289.51,82 square Faisal
325671,7,180.93,292.55,973.96,FAISAL 125 Zayed st. school
325671,2,176.18,89.43,262.93,Fiasal 73 Mustafa Nahhas st. gas station
325673,3,126.50,70.21,309.29,"184 Geish st., near park, Faissal"
325673,2,223.92,77.56,370.28,Salah Salem 102 - Fasial
325673,5,46.35,32.95,198.80,3 mosque Faissal
325673,6,84.62,53.67,454.05,"233 Faisal st., near metro, Faisal"
325673,3,116.58,22.56,327.18,157 mosque FAISAL
325673,1,427.98,48.94,379.04,"169 Abbas st., near hospital, Faisal"
325673,1,88.13,4.29,83.84,
325673,4,126.72,60.34,446.54,Geish 10 - Fasal
325673,5,81.88,55.71,353.69,Faisal 160 - Faisal
325674,5,120.65,105.84,497.41,Faial 58 Salah Salem st. market
325674,3,19.66,7.84,51.14,Faisal 31 Faisal st. school
325674,7,79.83,107.38,451.43,Faisal 71 Tahrir st. school
325674,3,220.38,58.34,602.80,
325674,2,198.44,53.66,343.22,"134 Nile st., near square, Faisal"
325674,2,118.24,44.06,192.42,Geish 136 - FAISAL
325674,8,382.20,461.16,2596.44,
325674,3,71.67,23.74,191.27,41 square Faisal
325674,3,513.57,212.05,1328.66,Faisal 2 Sudan st. square
325675,5,144.55,63.30,659.45,faisal 133 9th District st. hospital
325675,2,7.46,1.96,12.96,156 square Faisal
325675,2,122.36,25.04,219.68,"145 Tahrir st., near hospital, FAISAL"
325675,4,13.68,5.54,49.18,
325675,3,18.16,8.38,46.10,"160 9th District st., near school, Faisal"
325675,4,309.33,164.08,1073.24,160 school Fiasal
325677,4,7.22,7.88,21.00,Haram 169 - faisal
325677,3,56.73,42.43,127.76,Faissal 162 Corniche st. square
325677,5,214.64,273.45,799.75,"1 Haram st., near police st., Faissal"
325677,2,201.11,117.41,284.81,Faisal 99 Tahrir st. mosque
325677,7,331.70,752.15,1569.75,"158 Geish st., near bridge, Faisal"
325677,5,494.70,705.91,1767.59,
325677,3,56.49,37.49,131.98,112 park Faisal
325678,2,168.26,57.05,279.47,Faiisal 169 Horreya st. school
325678,5,23.64,19.53,98.67,219 square Faisal
325678,5,168.96,146.66,698.14,162 park Fisal
325678,3,206.23,84.18,534.51,Faisal 180 Tahrir st. metro
325678,4,126.85,100.50,406.90,210 hospital Faisal
325681,3,468.69,338.37,1067.70,235 square faisal
325681,2,516.12,239.66,792.58,140 bridge Faisal
325681,6,253.68,268.97,1253.11,9th District 53 - Faisal
325681,4,12.08,8.27,40.05,"58 Haram st., near mosque, faisal"
325681,4,43.74,34.79,140.17,"164 Sudan st., near market, faisal"
325681,4,24.48,20.91,77.01,Geish 83 - Faisal
325683,8,460.53,416.14,3268.10,102 school Faisal
325683,5,7.46,2.13,35.17,172 hospital FAISAL
325683,8,445.62,267.67,3297.29,"188 Horreya st., near park, Fasial"
325683,1,57.65,2.33,55.32,13 gas station faisal
325683,7,18.79,10.28,121.25,Geish 189 - Faisal
325683,1,121.07,9.76,111.31,"131 Haram st., near mosque, faisal"
325683,4,189.02,38.30,717.78,"86 Haram st., near police st., Faiasl"
325683,7,418.32,212.52,2715.72,Faisal 23 Nasr st. gas station
325683,5,59.54,20.99,276.71,115 metro Faisal
325683,6,224.07,129.20,1215.22,Nile 228 - faisal
325685,3,144.40,64.54,368.66,21 police st. faisal
325685,5,123.31,102.58,513.97,Autostrad 214 - Fisal
325685,6,398.16,292.50,2096.46,76 school Faisal
325685,2,133.19,37.92,228.46,Nasr 236 - Faisal
325685,3,311.54,214.84,719.78,
325685,2,184.62,65.66,303.58,
325685,7,216.89,286.63,1231.60,faisal 46 Sudan st. park
325685,4,13.00,10.83,41.17,Fasial 207 Port Said st. gas station
325685,5,123.66,84.77,533.53,37 bridge Faial
325687,4,549.78,258.89,1940.23,151 bridge Faisal
325687,4,16.31,10.12,55.12,206 police st. Faisal
325688,6,284.45,192.89,1513.81,Port Said 200 - Fisal
325688,7,56.18,44.37,348.89,
325688,5,73.24,34.47,331.73,Faisal 25 Tahrir st. mosque
325688,7,192.09,142.84,1201.79,
325688,2,62.46,27.44,97.48,53 hospital Faisal
325688,2,253.44,54.97,451.91,Faial 201 Horreya st. gas station
325688,3,22.61,7.23,60.60,"212 Port Said st., near park, faisal"
325688,2,167.20,50.57,283.83,
325688,6,217.51,121.60,1183.46,46 market Faaisal
325688,5,24.29,18.94,102.51,36 school Faisal
325688,4,105.60,51.31,371.09,139 square Faisal
325688,3,412.86,261.15,977.43,faisal 223 Horreya st. square
325688,3,74.42,35.70,187.56,"79 Industrial Zone st., near square, Faisal"
325688,2,162.98,49.92,276.04,Faial 231 Mustafa Nahhas st. police st.
325688,5,141.77,129.22,579.63,40 hospital Faisal
325689,2,100.99,26.11,175.87,"68 Sudan st., near bridge, Faaisal"
325689,3,90.43,45.77,225.52,"168 Faisal st., near park, Faiasl"
325691,10,142.27,259.46,1163.24,
325691,5,35.01,38.68,136.37,Horreya 77 - Faisal
325692,2,64.23,19.48,108.98,21 police st. Fasal
325692,4,218.88,142.60,732.92,
325692,2,8.63,2.10,15.16,Abbas 180 - Faiisal
325692,4,64.36,31.37,226.07,"76 Faisal st., near market, faisal"
325692,3,152.61,93.34,364.49,227 bridge Faiasl
325692,4,12.45,9.18,40.62,
325692,3,175.47,68.39,458.02,Salah Salem 162 - faisal
325694,2,470.22,120.59,819.85,Fasal 8 Horreya st. police st.
325694,5,46.31,37.29,194.26,Abbas 14 - Faisal
325694,4,8.70,5.33,29.47,
325694,2,62.40,19.05,105.75,Faisal 133 Geish st. metro
325694,6,19.73,15.36,103.02,Faisal 76 Tahrir st. gas station
325694,5,149.72,87.71,660.89,Faisal 112 Abbas st. market
325694,6,388.92,383.35,1950.17,"114 Tahrir st., near school, Faaisal"
325697,6,157.47,215.02,729.80,Geish 10 - Faissal
325697,5,46.76,64.58,169.22,29 hospital faisal
325697,3,12.50,7.48,30.02,Faisal 9 Haram st. hospital
325697,1,17.48,3.83,13.65,"49 Corniche st., near gas station, Fasial"
325697,2,31.65,12.81,50.49,47 metro faisal
325698,3,22.42,3.99,63.27,"75 Zayed st., near hospital, Faiasl"
325698,4,127.32,93.84,415.44,Haram 114 - faisal
325698,3,98.88,30.56,266.08,77 gas station Faisal
325698,3,8.58,2.45,23.29,Faisal 177 9th District st. mosque
325698,3,11.74,4.35,30.87,86 mosque FAISAL
325700,5,47.48,23.88,213.52,Gamet Dewal 24 - faisal
325700,3,11.66,0.75,34.23,"77 Industrial Zone st., near gas station, Faisal"
325700,2,35.94,1.52,70.36,163 market faisal
325700,5,523.77,279.89,2338.96,Fasal 204 9th District st. hospital
325700,5,129.21,69.13,576.92,"197 Tahrir st., near police st., Faisal"
325700,5,77.72,50.76,337.84,"9 Faisal st., near square, Fasal"
325700,5,504.39,33.18,2488.77,Nasr 3 - faisal
325700,5,527.34,241.73,2394.97,"177 Haram st., near gas station, Faisal"
325700,5,23.16,9.80,106.00,75 school Faiasl
325700,4,129.76,32.43,486.61,"63 Corniche st., near square, Faisal"
325700,6,12.01,4.84,67.22,74 police st. Faisal
325700,4,215.25,91.76,769.24,205 metro Faisal
325700,3,217.51,22.90,629.63,faisal 118 Nile st. bridge
325700,3,385.14,34.32,1121.10,
325700,4,80.70,32.09,290.71,"105 Tahrir st., near market, Fasal"
325701,8,165.62,163.39,1161.57,"115 Gamet Dewal st., near hospital, Faisal"
325701,1,8.28,0.61,7.67,Faisal 165 Tahrir st. mosque
325701,1,128.38,6.72,121.66,"162 Nile st., near school, Faisal"
325701,3,139.92,33.10,386.66,Salah Salem 108 - Faisal
325701,6,208.28,149.36,1100.32,Faisal 53 Sudan st. gas station
325701,3,19.13,6.09,51.30,Faisal 66 Haram st. school
325701,6,140.98,110.85,735.03,Faisal 85 Mustafa Nahhas st. bridge
325701,3,13.58,4.15,36.59,
325703,3,8.35,2.87,22.18,"163 Zayed st., near school, Faisal"
325703,1,34.88,3.02,31.86,Zayed 97 - Faisal
325704,2,8.06,2.32,13.80,Haram 15 - Faisal
325704,3,21.91,9.15,56.58,Port Said 120 - Faisal
325704,3,31.71,13.40,81.73,82 square Fisal
325706,2,18.61,4.70,32.52,Faisal 34 - Faisal
325706,4,54.96,30.87,188.97,
325706,3,144.40,42.11,391.09,"154 Tahrir st., near park, Faisal"
325706,3,248.16,67.78,676.70,133 school Fasial
325706,3,530.40,132.17,1459.03,Faisal 171 9th District st. police st.
325706,3,21.70,8.20,56.90,Zayed 14 - Faisal
325706,2,121.89,34.21,209.57,60 square Faissal
325706,4,7.40,2.27,27.33,Tahrir 19 - Faisal
325707,1,88.80,18.20,70.60,
325707,5,92.64,110.86,352.34,
325707,3,43.16,20.30,109.18,Fasial 10 Tahrir st. park
325707,4,13.68,7.63,47.09,76 square faisal
325707,2,439.74,177.72,701.76,Nile 224 - Faisal
325708,5,18.38,20.01,71.89,Geish 120 - faisal
325708,2,26.38,11.60,41.16,Fiasal 10 Tahrir st. school
325708,1,25.87,5.98,19.89,Fiasal 211 Tahrir st. metro
325708,3,222.00,111.55,554.45,Fisal 133 Autostrad st. park
325708,5,423.78,505.17,1613.73,Faisal 186 Port Said st. market
325708,4,121.97,84.58,403.30,Faisal 239 - Faiasl
325711,4,43.43,28.44,145.28,"204 Sudan st., near hospital, Faisal"
325711,3,13.63,7.49,33.40,
325711,5,227.52,200.17,937.43,Fiasal 40 Salah Salem st. hospital
325711,4,461.58,230.71,1615.61,
325711,6,100.99,139.73,466.21,
325711,8,17.23,28.96,108.88,Faisal 98 Sudan st. metro
325711,4,117.65,60.63,409.97,27 police st. Faisal
325711,4,444.78,352.45,1426.67,"96 Horreya st., near mosque, Fasal"
325712,3,297.36,43.53,848.55,"178 9th District st., near police st., Faisal"
325712,5,91.68,60.20,398.20,"189 9th District st., near mosque, faisal"
325712,3,308.39,72.33,852.84,Faisal 161 Autostrad st. square
325712,8,102.43,27.47,791.97,"151 Nile st., near market, FAISAL"
325712,8,81.09,55.91,592.81,FAISAL 120 9th District st. square
325712,4,391.86,103.10,1464.34,
325712,5,75.28,34.03,342.37,
325713,4,256.56,248.90,777.34,Zayed 66 - faisal
325713,3,206.85,145.49,475.06,121 square Faisal
325713,7,502.86,701.38,2818.64,176 market faisal
325713,7,7.94,10.65,44.93,Faiisal 10 Gamet Dewal st. market
325713,6,150.18,241.92,659.16,faisal 212 Nile st. bridge
325713,6,66.19,91.75,305.39,135 gas station Faiisal
325713,2,7.53,3.23,11.83,"84 Gamet Dewal st., near gas station, faisal"
325713,6,57.28,76.99,266.69,"189 Nasr st., near hospital, Fasal"
325715,2,96.58,15.55,177.61,
325715,4,221.76,72.77,814.27,82 park Faisal
325715,4,93.02,35.96,336.12,"53 Sudan st., near park, faisal"
325715,3,13.54,4.52,36.10,
325715,5,225.60,43.86,1084.14,
325716,2,320.67,140.13,501.21,85 hospital Faisal
325716,4,11.59,7.19,39.17,"10 Zayed st., near market, Fasial"
325716,4,482.46,426.18,1503.66,9th District 34 - Fasial
325716,3,448.98,185.47,1161.47,Nile 181 - FAISAL
325716,5,25.44,23.15,104.05,"20 Horreya st., near market, Faisal"
325716,5,90.91,97.19,357.36,185 metro Fasial
325716,2,303.66,128.99,478.33,Sudan 218 - faisal
325716,6,33.69,39.34,162.80,"7 Corniche st., near gas station, Faisal"
325716,2,26.23,9.05,43.41,
325716,4,199.67,131.08,667.60,
325716,3,191.47,99.72,474.69,Faisal 105 - Faisal
325716,3,11.40,3.88,30.32,"139 Nile st., near park, Faisal"
325716,5,49.37,57.98,188.87,12 square faisal
325718,3,160.51,101.61,379.92,
325718,3,527.34,319.55,1262.47,"99 Haram st., near gas station, faisal"
325718,6,156.26,140.18,797.38,78 metro FAISAL
325718,6,43.02,48.03,210.09,Faisal 229 - Faisal
325718,6,43.02,39.55,218.57,"42 Faisal st., near mosque, Fasal"
325718,2,111.39,36.26,186.52,
325718,2,303.35,121.88,484.82,
325718,10,102.43,128.63,895.67,
325718,3,89.76,49.97,219.31,Faisal 115 Salah Salem st. gas station
325718,5,11.96,8.03,51.77,4 bridge Faisal
325718,3,46.49,24.15,115.32,Mustafa Nahhas 150 - Faisal
325718,3,94.18,55.45,227.09,"47 Sudan st., near police st., Faisal"
325719,4,26.02,19.07,85.01,FAISAL 135 9th District st. metro
325719,2,59.90,25.75,94.05,Fasal 118 Tahrir st. metro
325719,5,7.86,10.98,28.32,"211 Tahrir st., near police st., Faisal"
325719,3,25.51,16.93,59.60,"56 Corniche st., near park, Fisal"
325719,6,211.97,206.53,1065.29,"46 Corniche st., near bridge, Fasal"
325719,2,129.68,50.15,209.21,Fisal 234 Tahrir st. mosque
325719,2,244.08,79.17,408.99,"173 Sudan st., near school, FAISAL"
325720,3,160.97,76.27,406.64,Faisal 121 - Faisal
325720,4,7.73,7.32,23.60,Gamet Dewal 166 - Faisal
325720,4,224.48,148.17,749.75,Faisal 216 Gamet Dewal st. hospital
325720,7,32.51,51.26,176.31,Nile 115 - FAISAL
325720,5,133.19,193.78,472.17,Faisal 153 Industrial Zone st. hospital
325720,3,33.66,25.30,75.68,Haram 140 - Faisal
325720,5,511.53,525.68,2031.97,
325720,3,322.25,238.64,728.11,30 mosque faisal
325720,4,92.35,121.75,247.65,Tahrir 178 - Fisal
325720,5,149.87,175.50,573.85,"180 Horreya st., near school, Fasal"
325720,3,84.54,63.70,189.92,
325720,4,110.45,108.38,333.42,109 square faisal
325721,2,48.83,9.92,87.74,faisal 173 Corniche st. hospital
325721,4,293.27,176.63,996.45,"201 Port Said st., near school, Faisal"
325721,2,12.18,2.37,21.99,Fiasal 95 Port Said st. school
325721,4,86.11,67.09,277.35,
325724,7,23.23,25.59,137.02,Zayed 119 - FAISAL
325724,3,8.15,3.23,21.22,33 square Faisal
325724,2,57.58,14.29,100.87,Faisal 162 - FAISAL
325724,2,189.83,47.84,331.82,127 hospital faisal
325724,4,33.63,18.78,115.74,34 hospital Faisal
325724,3,125.80,57.90,319.50,Fasal 170 Haram st. market
325724,4,58.32,27.97,205.31,"234 Mustafa Nahhas st., near park, FAISAL"
325724,6,48.78,56.28,236.40,169 square Fasal
325724,2,164.46,34.16,294.76,Faisal 128 Mustafa Nahhas st. park
325724,5,18.00,12.98,77.02,101 school Faisal
325725,4,137.02,58.31,489.77,"223 Haram st., near hospital, Faiisal"
325725,8,120.36,115.02,847.86,Fasial 39 Mustafa Nahhas st. school
325725,4,72.38,32.79,256.73,172 metro Faisal
325725,3,74.34,19.87,203.15,Faisal 38 Sudan st. park
325726,5,8.42,5.64,36.46,
325726,4,17.33,11.28,58.04,
325726,3,80.38,43.77,197.37,Horreya 132 - Faisal
325726,6,16.47,17.88,80.94,
325726,7,84.62,125.47,466.87,Faisal 192 Faisal st. metro
325726,5,144.14,157.24,563.46,"68 Haram st., near school, Faaisal"
325726,4,107.38,94.11,335.41,
325726,5,23.40,19.16,97.84,
325726,11,74.81,172.28,650.63,"85 Salah Salem st., near hospital, faisal"
325726,1,187.44,13.65,173.79,Abbas 152 - Faaisal
325726,6,199.26,177.89,1017.67,"113 Zayed st., near park, Fasal"
325726,3,61.37,25.53,158.58,189 gas station Faisal
325726,6,22.85,21.06,116.04,
325726,4,135.04,73.60,466.56,Fiasal 124 Nile st. mosque
325727,7,58.50,93.87,315.63,9th District 130 - Faissal
325727,4,17.60,15.79,54.61,109 metro Faisal
325727,4,183.04,166.87,565.29,"171 Sudan st., near market, Faisal"
325727,3,81.40,46.03,198.17,189 school Faisal
325727,4,183.22,104.47,628.41,Fiasal 104 Industrial Zone st. gas station
325727,1,18.23,3.40,14.83,Faisal 156 Port Said st. hospital
325727,2,49.05,18.71,79.39,Nasr 136 - FAISAL
325728,5,126.97,107.62,527.23,"17 Geish st., near school, Faisal"
325728,4,168.78,83.22,591.90,Faiasl 185 Industrial Zone st. police st.
325728,5,96.19,70.81,410.14,"116 Geish st., near school, faisal"
325728,7,46.44,50.59,274.49,50 park Faisal
325728,4,127.25,61.49,447.51,"190 Geish st., near bridge, Faisal"
325728,2,66.92,9.56,124.28,64 mosque Faisal
325728,4,189.01,85.86,670.18,Haram 228 - Faisal
325729,5,118.71,112.90,480.65,69 school FAISAL
325729,4,46.17,35.47,149.21,147 market Faisal
325729,6,139.13,104.37,730.41,"128 Horreya st., near square, Faisal"
325729,7,143.03,185.42,815.79,"199 Abbas st., near hospital, FAISAL"
325729,8,31.15,32.00,217.20,"80 Haram st., near gas station, Fasal"
325729,3,123.78,56.64,314.70,"71 Mustafa Nahhas st., near park, Faisal"
325731,5,239.28,122.56,1073.84,FAISAL 9 Tahrir st. park
325731,7,202.95,111.67,1308.98,227 metro faisal
325731,3,8.34,2.10,22.92,
325731,4,22.22,7.89,80.99,
325731,7,29.90,18.75,190.55,133 market Faiasl
325732,8,54.96,116.24,323.44,"233 Haram st., near gas station, faisal"
325732,5,31.02,29.81,125.29,"4 Autostrad st., near gas station, Faisal"
325732,4,29.90,27.52,92.08,faisal 116 Abbas st. mosque
325732,4,412.02,270.07,1378.01,
325732,3,224.64,105.11,568.81,"172 Tahrir st., near hospital, FAISAL"
325732,5,192.50,239.53,722.97,Horreya 151 - Faisal
325732,3,26.21,16.08,62.55,Faisal 1 Gamet Dewal st. mosque
325732,4,64.72,63.99,194.89,
325732,2,41.45,20.92,61.98,
325732,4,129.62,110.23,408.25,Horreya 185 - Faisal
325733,4,18.43,11.53,62.19,Autostrad 148 - faisal
325733,5,167.05,217.01,618.24,"83 Haram st., near police st., Faial"
325733,5,533.97,504.87,2164.98,56 hospital Faial
325733,2,17.28,4.21,30.35,Abbas 234 - faisal
325733,2,178.82,99.61,258.03,faisal 222 Autostrad st. bridge
325733,3,262.08,141.91,644.33,"159 Port Said st., near square, Fisal"
325733,4,337.68,287.32,1063.40,41 square faisal
325734,1,7.96,0.83,7.13,faisal 57 Corniche st. gas station
325734,3,244.56,96.16,637.52,
325734,4,468.18,198.50,1674.22,"6 9th District st., near police st., Faisal"
325734,7,63.38,77.98,365.68,"126 Geish st., near bridge, Faisal"
325734,4,251.52,99.58,906.50,"236 Sudan st., near square, Faisal"
325734,4,129.45,61.05,456.75,"146 Industrial Zone st., near bridge, Faisal"
325734,5,125.66,7.87,620.43,Tahrir 117 - Faiasl
325734,5,8.72,4.97,38.63,28 square FAISAL
325734,3,7.37,3.76,18.35,148 square FAISAL
325737,7,47.03,76.00,253.21,"77 Haram st., near police st., Faisal"
325737,3,128.97,92.54,294.37,4 hospital faisal
325737,2,13.38,6.99,19.77,Faisal 42 Industrial Zone st. park
325737,5,11.71,10.64,47.91,"144 Corniche st., near school, Faisal"
325737,4,315.63,297.76,964.76,43 gas station FAISAL
325737,2,18.16,6.13,30.19,"142 Port Said st., near police st., Faiasl"
325737,6,22.49,27.17,107.77,"41 Geish st., near hospital, faisal"
325737,4,78.81,77.87,237.37,
325737,5,12.24,14.49,46.71,21 mosque Fisal
325737,4,553.35,552.71,1660.69,"170 Nasr st., near gas station, Faisal"
325739,5,472.26,292.59,2068.71,176 school FAISAL
325739,5,35.90,29.92,149.58,Geish 46 - Faisal
325739,6,90.62,36.32,507.40,
325739,6,23.90,9.95,133.45,10 square Faaisal
325739,3,7.20,3.80,17.80,
325739,2,24.02,7.01,41.03,Faisal 176 Haram st. market
325739,3,93.22,27.42,252.24,
325739,9,24.94,30.03,194.43,FAISAL 95 Salah Salem st. hospital
325739,6,186.74,223.09,897.35,
325739,3,33.92,17.59,84.17,179 police st. Faisal
325741,4,13.46,4.66,49.18,66 gas station FAISAL
325741,6,18.85,13.55,99.55,13 school Faisal
325741,4,55.14,29.40,191.16,Haram 237 - Faaisal
325741,4,303.66,221.03,993.61,Nasr 92 - faisal
